No,region,경도,위도
1405,엑스포로540번길 86-17,127.409648460095,36.4057729169715
1406,도솔로 227,127.376110038865,36.3306005255003
1407,복용북로33번길 19,127.311224591897,36.3448790245047
1408,조련길 61-9,127.344728733289,36.2527736867925
1409,유천로17번안길 56-5,127.392232167888,36.315216855469
1410,세동로510번길 3-1,127.269300961435,36.3120663754415
1411,보문산공원로530번길 21,127.425443009666,36.3143009669002
1412,문화로51번길 17,127.391142789364,36.3115384596698
1413,충무로 196,127.128439137431,36.7955841001201
1414,대동로 35-7,127.448459212665,36.327854324669
1415,산서로1205번길 2,127.439825544927,36.2648310741638
1416,대덕대로1454번길 19-20,127.41143774412,36.4475790899967
1418,용운로 131-6,127.457173899918,36.3283671376257
1419,솜4길 30,127.437872532055,36.3297199959423
1420,계백로1654번길 40-18,127.402976637452,36.3174141115739
1421,복용북로 79,127.316279054635,36.3422426815921
1422,숭어리샘1길 10,127.380344945969,36.3431831678828
1423,시울2길 24,127.436018451226,36.335246384581
1424,도마7길 28,127.37982088756,36.3179844889572
1425,한우물로66번길 143,127.331722399236,36.3145988521568
1426,도안동로31번길 20-16,127.337931857672,36.3198084475206
1427,도림2길 21,127.372964881326,36.3110210684429
1428,중교로 7-9,127.42057985723,36.324608816063
1429,문화로270번길 51,127.414931113633,36.3157247031677
1430,동심5길 34,127.412420568591,36.3654321520454
1431,덕암로168번길 25-6,127.423782740647,36.4355477103968
1432,계룡로325번길 17,127.365207470125,36.3552747482018
1433,둔산남로203번길 6,127.400256926617,36.3497123799613
1434,도산로 199-16,127.379044858969,36.3263464395584
1435,대청호수로 512,127.476012492697,36.3693844383908
1436,보문로20번길 89,127.436576842004,36.3183003418776
1437,백룡로5번길 149-14,127.451275165575,36.3426137766715
1438,천개동로 16,127.47432832034,36.3741153612874
1439,동심9길 25,127.410851300416,36.3651298774345
1440,도마11길 19,127.383529783688,36.3180061910671
1441,계룡로60번길 27,127.33727046053,36.3535441716307
1442,성동로 61-6,127.451228958713,36.3409413960329
1443,계족산로36번길 55,127.438236191826,36.3621928276284
1444,오정로75번길 66-15,127.406289778083,36.3514229790169
1445,용운로1번길 52-2,127.446161031179,36.3303541964152
1446,은구비서로3번길 8-25,127.320092422387,36.3736788393781
1447,모암로 135,127.444764654572,36.2930078653274
1448,진잠로74번길 40,127.318750053527,36.2987009439642
1449,산서로1374번길 41-10,127.454615043963,36.2678776409238
1450,증촌1길 128-4,127.307411461178,36.2351526084365
1451,대종로334번길 9-19,127.4334800139,36.3163846757963
1452,도산로282번길 69,127.387801386228,36.3296798755678
1453,천근로28번길 23,127.402168067073,36.3085999311011
1454,문화로157번길 46,127.403553627958,36.3158440849031
1455,만년로67번길 36,127.380566114178,36.3693262479448
1456,유천로 140,127.395357077102,36.3249202631383
1457,너더리3길 10,127.451800742456,36.3215719479225
1458,삼금로3길 14,127.566655816261,36.3012422059467
1459,수월1길 20,127.662420102232,37.0016236978191
1460,법동골말길 20,127.430141246801,36.3762262248192
1461,오궁길 56-12,127.666415146334,37.1141855245126
1462,오태로 106,127.486691790384,36.9672375662242
1463,안골2길 12,127.157035212452,35.8386556028273
1465,애향로 1,127.910791862684,36.9756160369167
1466,상부평길 68-7,127.750183460269,36.5765232880267
1467,송호로 87-1,127.673854063575,36.1300190773805
1468,선돌로2길 26-21,128.292236345663,37.1900030509198
1469,덕암로 101,128.246264833957,36.4120632508517
1470,읍내로13길 17-1,128.586501608799,34.8502000111297
1471,반지길 141-6,127.434948078458,36.8860535762947
1472,삼전로2길 5-16,128.14927131872,36.9030765132056
1473,교서로 40-7,127.486637011845,36.6405167773393
1474,2순환로1167번길 25,127.427816965872,36.6320197741801
1475,성왕로 837,127.539864262306,36.3003084156626
1476,토성로 449,127.479552094079,36.6998736824939
1477,임계1길 9-1,127.847691691548,36.1684657072356
1478,탑선1길 11,127.555663033343,36.8003018170274
1479,가곡로 439-1,127.688908876605,37.1133225089987
1480,천남1길 18-1,127.753868536803,36.4057806807957
1481,의병대로 26,128.20399066422,37.1379618377792
1482,음지말길 3,127.82083324477,35.6342938707813
1483,공항로34번길 18,127.488395276326,36.6601380243821
1484,수동로 35,127.496098961426,36.6382107554917
1485,국사봉로2길 13-36,128.106626438692,37.1202411644016
1486,향수4길 7-14,127.581017978177,36.3140235940864
1487,삼항상대로 4,127.52006488463,36.5309783639528
1488,완오길 27,127.836932882093,36.9791361741254
1489,청남로 2115-5,127.487191173209,36.621035443253
1490,한석강1길 85-45,127.782408278623,36.2451763120051
1491,청남로2036번길 86,127.490609987083,36.6140653553547
1492,내수로 717,127.535163450714,36.7259060794322
1493,미선로오가7길 19-14,127.957837311338,36.825854623901
1494,관동로신항9길 34,127.788314728916,36.8495370273633
1495,매화구인로 363,127.767336024896,36.4706710342488
1496,국동길 81-4,127.526074426032,36.6795295573339
1497,신내로 96,127.524573962367,36.9473912609377
1498,예술로 4,127.688818604501,36.9360711245826
1499,개심4길 106,127.614933117366,36.1994838702349
1500,밤밭1길 22,127.931184193761,37.1138436851362
1501,상산로 26-7,127.436952087885,36.8543141593192
1502,장동2길 11-2,127.067851646906,35.8551063754228
1503,산막길 352,127.783562786593,37.1206797223711
1504,상시1길 15-1,127.720176752214,36.0937843014095
1505,담바우4길 11-1,127.915206757668,36.7918816538589
1506,내수동로108번길 40,127.493804189563,36.6433525749576
1508,내토로35가길 20-2,128.211015194274,37.1288139298108
1509,내토로35나길 13,128.211129745496,37.1301076591607
1510,우암로 7,128.859958513528,35.2314066934165
1511,관기송현로 275-9,127.837419891746,36.4368468878314
1512,엽돈재길 17-29,127.306585020079,36.8942353410869
1513,성왕로 1924-1,127.606938359079,36.3633122014521
1514,올산1길 59,128.378252355378,36.8353311372607
1515,상산로 54-6,127.439852684352,36.8540957048975
1516,동평5길 32,127.531413344565,36.2679939191983
1517,삼용길 16-3,127.466098453396,36.9030942042833
1519,수영로35번길 48-8,127.490052526814,36.6175631353391
1520,하풍1길 36,127.903324327544,36.9393035629607
1521,직지대로 604,127.460095723288,36.6429079251604
1522,청남로2036번길 112-6,127.49196801826,36.6140420155851
1523,형설로 98,127.939803383831,36.9626792088367
1524,교서로246번길 20-5,127.476846662856,36.6569775013972
1525,웃구라니길 16-8,127.92868213895,37.0587163258559
1526,남산5길 17-1,127.442531477188,36.8524004726832
1527,발화동길 79,127.279227337244,36.9909224682676
1528,장감로125번길 28-4,127.63750093541,37.1196437485718
1529,내창로 1178-13,127.912181684736,37.1612527164593
1531,외옥제방길 5-23,127.352354581812,36.6405026627034
1532,별곡10길 13,128.370622018685,36.9844761406034
1533,오궁길5번길 18,127.672147931986,37.114272890566
1534,국원3길 39,127.586850397041,36.3508683046071
1535,풍산로109번길 23,127.441910386206,36.630317335771
1536,충청대로57번길 24-3,127.49011389826,36.6624036349801
1538,교동4길 10-9,129.0310926375,35.3557061910853
1539,시목외천로 155-11,127.41153397279,36.5040180600329
1540,내제로 139,128.203926733274,37.1417553215113
1541,고명로9길 28,128.256561488428,37.116456804002
1542,황간로 44-9,127.909355561345,36.2289545957293
1543,사직대로 363-1,127.487841455605,36.6370245036399
1544,흑석무도로3길 20-1,128.241963485496,37.1350007828127
1545,천수로8번길 18-13,127.460927235478,36.6356150841409
1546,중앙탑길 221-5,127.858377417513,37.0269820825506
1547,봉곡1길 67-35,127.690382595332,36.1319999481336
1548,봉계12길 53,127.919147670444,36.9768650734932
1549,원풍로율전1길 18-8,128.009053769176,36.7709014076922
1550,고은길 32-4,127.513928567799,36.5732898538693
1551,송한9안길 36,128.217458803597,37.2168163919333
1552,월악로 2223-1,128.142467335547,36.9280103693266
1553,비산로44번길 27-8,127.747958316351,36.9396475131324
1555,가흥신대1길 40-4,127.845280660543,37.0734265701821
1556,임꺽정로 75-1,127.788198501307,36.813476891676
1557,봉곡3길 18,128.104526576373,35.6394453416816
1558,상당로1번길 30,127.489231855116,36.6283549236161
1559,남계4길 20-3,127.491366351645,36.5440976579626
1560,농다리로 1094-1,127.487547466756,36.8340959060802
1561,팽고리산길 90,127.923941756293,36.9930478007497
1562,광벌1길 44-5,127.663793176509,36.987308702372
1563,하문로3길 54,127.874509942134,36.8859310649424
1564,미원시내2길 25,127.653976974524,36.6331871110877
1565,천남4길 57,127.76565819587,36.4084244677816
1566,안내회남로 491,127.616286311151,36.394226177747
1567,장림길 26-2,128.352531926433,36.922945659747
1568,흑석3길 25,127.809401896111,36.7437731162728
1569,원소로96번길 67-3,127.667552083715,36.8744857861318
1570,원소로 760-27,127.706576964223,36.8419094964552
1571,소태로 391,127.855940812818,37.1005937539065
1572,풍산로148번길 49,127.444881310396,36.6266198955559
1573,금봉대로 384-26,127.948982932813,36.9679705645405
1574,용두공원로 7,127.786072563206,36.1709872807763
1575,다리실로 68-1,127.529617453587,36.6112367381186
1576,중앙로11길 4,126.802753852537,36.4524352235043
1577,의림대로16길 20-1,128.213424926122,37.1389474518891
1578,의림대로20길 13-1,128.21414774568,37.1416995877946
1579,소백산등산길 465,128.462032524255,36.9597442960116
1580,인곡2길 21,129.27678922643,36.4112198584783
1581,화복로 956,127.44275582572,36.7469588536006
1582,명암로3길 9,128.128102256549,37.1838911160559
1583,갈매기길 97,127.898159838971,37.0905952441704
1584,삼보로3길 23-3,127.576618252233,36.7831702632179
1585,삼일로9길 8,127.585771307604,36.783268586971
1586,효촌송암1길 227,127.530226850845,36.5939430469813
1587,금봉6길 10-6,127.940450763278,36.963127529836
1588,비룡소길 66-4,127.705471192388,36.4849456489822
1589,샘말길 22,127.743940167514,37.1617220489479
1590,성재사정로 210-2,127.31621982897,36.7132234371055
1591,대청로 36-11,127.452834340817,36.9908098724313
1592,의림대로30길 5,128.21498640793,37.1477807962797
1593,평동로2길 14-1,129.272214009329,35.7796457924874
1594,유상1길 34,127.973390277225,36.7785092136172
1595,새터로 25-1,127.675200850417,34.7590471779103
1596,계산2길 109,127.422045750705,36.7792804277411
1597,청남로1887번길 15,127.477297483032,36.6027650325525
1598,북이석화길 52-19,127.566507253121,36.718463554669
1599,원마루로8번길 8-11,127.49570893411,36.6086413103768
1600,삼풍길 80,127.995567393484,36.7601605541398
1601,직지대로890번길 71,127.488626434925,36.6480607109805
1602,상원남길 56,127.725239682592,36.397765791821
1603,구인오창길 145-23,127.767970058061,36.4859179092134
1604,중부로 2465,127.584183039956,36.7964033058373
1605,문주2길 6-6,127.559756922113,36.5863358180225
1606,지오2길 29-8,127.564493579674,36.3291904375517
1607,용암북로160번길 37,127.515978245395,36.6213460780831
1608,송학로 293,128.271353685582,37.1877098015778
1609,대금로 693,127.513183129579,36.9728463867004
1610,삼정1길 114-15,127.672953511239,36.0695371115594
1611,가로수로 1333,127.441490870497,36.6332289715918
1613,봉황3길 13-2,127.922640169762,36.977566632274
1614,성대길 266-143,127.365503010015,36.9314539009442
1615,가대7길 58-5,128.393744946513,37.0437676394675
1616,광덕4길 72-1,127.780006605395,36.7831078889979
1617,별방창원로 977,128.392254023022,37.133711476259
1618,자바위길 166,127.90715242248,37.0958109905531
1619,안골길 10-2,127.588855987165,36.7739459590572
1620,소야3길 38,128.266356411921,37.015389024683
1621,유촌로232번길 18-15,127.560157438843,36.9625003858753
1622,대성로122번길 54,127.495247312385,36.6364841303601
1623,금릉로 56,127.922129496104,36.9845807433221
1624,행제길 166-1,127.519026185389,36.9988793290281
1626,안내회남로 466-5,127.619085148373,36.3948932600308
1627,서곡길 47-13,127.694926134823,36.0875530446403
1628,대성로 529,127.494451368613,37.0116604698389
1629,교동1길 6,129.032331072319,35.3553535257854
1630,향수길 125-3,127.588294750108,36.3182557090707
1631,두모1길 66-5,127.4743868269,36.5164232387745
1632,중원대로 3160,127.918536250069,36.9511743383787
1633,죽전제방길 11-1,127.723966721126,36.4794996442135
1634,죽촌산막길 191,127.786200632433,36.1285122845334
1635,수영로12번길 18-2,127.487443908576,36.6142417581262
1636,서곡안길 11,127.929362168084,37.0781936729413
1637,관기송현로 80-1,127.817737544364,36.4354873029647
1638,목도로1길 1,127.854641488906,36.8712144433272
1639,터기암길 62-41,127.633450732181,36.6689678784295
1640,민주지산로 16-135,127.765702017591,36.0126261356942
1641,상도대2길 46,127.870413038156,36.1239449284888
1642,세성안길 26,127.96266452363,36.9024966010012
1643,서부로 1457,128.818855861176,35.2276455642994
1644,고은2길 16-9,127.512066464147,36.5658255677074
1645,가곡5길 10-13,127.666859099413,36.1231725539776
1646,죽전2길 33-31,127.425967265303,36.5090502446507
1647,어암1길 92,127.740140585921,36.6208653677402
1648,하소천길 192,128.191768791809,37.1550126169194
1649,서송원길 123-24,127.877703550289,36.1942946764047
1650,괴정2길 14,127.460693233917,36.7354632166354
1651,가화1길 10-15,127.562371284394,36.3029096782282
1652,신척1길 42-50,127.495550156114,36.9265728700914
1653,벌들길 64,127.95319396925,36.9777135474056
1654,가로수로1351번길 64,127.442598777603,36.6362648554507
1655,양정죽촌로 357-5,127.78804530695,36.1424605679429
1656,원웅동길 69-1,127.803181539385,36.9131122887691
1657,중앙로 26-2,128.158554498457,35.5630081729598
1658,오송6길 7-12,127.328958134585,36.613855528636
1659,하당길 41-22,127.679378739929,36.9086265796842
1660,남하길 233,127.612160304295,36.7535528590113
1661,모충로124번길 3-10,127.477119390573,36.6284271362133
1662,원중로 284-3,127.621395640673,36.8775843266275
1663,제원로5길 26-14,128.102222248028,37.165185266485
1664,사리로송오길 58,127.858178964936,35.3159245806566
1665,산수산단3로 69,127.480385965296,36.9009844047012
1666,쇠내로146번길 11,127.507165390849,36.6208321771287
1667,용광로285번길 26-13,127.67459077135,36.9616751284742
1668,월악산로 1071-32,128.176579742919,36.8538792897317
1669,시장길 20,128.167329561933,35.7062802443516
1670,응천길 11-11,127.571484040105,36.2889792425517
1671,사인암길 54,128.343158498333,36.894614836053
1672,공항로141번길 58,127.481395625163,36.6686165889988
1674,사운로 126,127.479481141121,36.6403498841998
1675,1순환로1594번길 51-10,127.517568521588,36.6358861379548
1676,가산1안길 6,127.466314084295,36.8834199191713
1677,공항로141번길 12-8,127.483669237082,36.669593239654
1678,대성로 154,127.49221365182,36.6390072636731
1679,안암목계길 36,127.891134797083,37.0822254628668
1680,남부로 6225-143,127.646290096425,36.5809628808632
1681,단재로 748-7,127.509283594268,36.5649351259937
1682,신호1길 18-4,127.941977040094,36.9749199078118
1683,가장로332번길 9,127.48997869291,36.5883634375064
1684,내수동로33번길 10-7,127.496526384472,36.6382682392149
1685,구룡산로371번길 16,127.485958536248,36.6190051247925
1686,용두천로 197-3,128.216019646325,37.1446241606152
1687,청풍호로42길 53-4,128.168138292641,37.020407723197
1688,지곡6길 55-1,127.931899669546,36.9674705337691
1689,공항로59번길 6-1,127.486507993103,36.6625394067293
1690,옥천로 1163,127.538641719876,36.3281720268643
1691,매봉길 42-34,127.421843223546,36.4718959709882
1692,모충로 15,127.465706761524,36.6251609693104
1693,선돌로11길 19,128.319146255337,37.2127666600933
1694,중원대로 2597,127.947720240903,36.914999261898
1695,용두대로17길 20-3,128.199105862505,37.1416901081458
1696,영운로 28-1,127.497337691872,36.6184659233175
1697,윤정2길 90-15,127.618950217702,36.22769431637
1698,평동21길 3-18,129.270119942615,35.7783311688636
1699,흑석무도로7길 9,128.244411547591,37.1433179845384
1700,북부로 1085,127.749754754015,37.1023297624712
1701,양저로 440,127.711334581271,36.2987399048816
1702,구교로 51,127.778206686302,36.1779018859773
1703,월악로 24,127.979741665808,36.8983894798186
1704,장암로 296-26,127.706722595526,36.7663569511575
1705,동음로139번길 89,127.604384348213,36.9252010504542
1706,신율로53번길 52,127.446705206959,36.6233185313948
1707,덕금로87번길 111-79,127.519795868384,36.9287771617899
1708,영산안길 70,127.658150471488,37.0786778949158
1709,능안로 422-26,127.628704728587,37.0649197992143
1710,사직산21길 5,127.924973389651,36.9722389067011
1711,웅북길 121-77,128.022450199414,36.2635834658254
1712,내사2길 41-10,128.007340418685,36.8985894455178
1713,구인오창길 47-152,127.767441559251,36.4861174288887
1714,사정길85번길 29,127.633313719821,36.9751016120878
1715,봄뜰길 60,127.810569398649,37.0609746430811
1716,매봉로60번길 34-23,127.479317346755,36.6149050313737
1717,양청1길 93-17,127.427019230179,36.7218349228058
1718,행정길 39-10,127.524415547777,36.5370032704263
1719,용화양강로 1790-1,127.715539995756,36.1193839768996
1720,지암6길 13-20,127.409802538429,36.8121097584274
1721,구룡산로371번길 37,127.485576644039,36.6200886831091
1722,상진8길 17,128.355106711261,36.9799430111284
1723,후곡1길 10,127.727927419827,36.2589681908295
1724,평촌2길 28,128.775218837084,35.4097070653349
1725,금석택지2길 3-4,127.607311812244,36.9926781933812
1726,금곡만정길 136,127.83592106012,36.9634061563218
1727,남산로 28,127.731598344797,34.7340611618878
1728,용두대로32길 115,128.174015334996,37.1649690368638
1729,질마로구암1길 47-5,127.648096942574,36.7453515577837
1730,내수동로 136,127.4622352166,36.6341938429567
1731,수영로23번가길 7,127.488646233892,36.6175846456703
1732,읍내로 268,127.793744337791,36.8071710724707
1733,음성로2092번길 9-10,127.614830550469,37.069991977251
1734,용곡길 250-6,127.576171442571,36.478952568836
1735,만수1길 20-13,127.329054343218,36.6231591443277
1736,미라실로 419-25,128.031760555559,37.0146059993746
1737,봉계4길 22,127.664588123309,34.78513415355
1738,영산안길 47-12,127.657627462168,37.0803768851177
1739,문화8길 2-1,127.694224255918,36.9377382057086
1740,개심4길 52,127.620518156802,36.1987282759755
1741,하방3길 14,127.904458801597,36.9780049624558
1742,형설로 77,127.938703510793,36.9610913320639
1743,궁촌4길 70,127.918228672626,36.1031722355842
1744,봉방15길 8-1,127.920907035081,36.9748044677016
1745,평동26길 8-1,129.258417952485,35.7780859535031
1746,증산길 7,127.848102959382,36.3898682933858
1747,두루봉길 57,127.936011108571,37.0040502788263
1748,안골길 95-7,127.834633499701,36.3792687131938
1749,내토로11다길 9-12,128.201257165004,37.1357894330292
1750,호국로123번길 37,127.473877248678,36.6387215838201
1751,대가미11길 34,127.927077643935,36.9802767046464
1752,관정길 57-19,127.630001431318,36.6135062002638
1753,백지1길 38-63,127.681806831272,36.2348728648411
1754,남산4길 73-12,127.943947856629,36.9685646162937
1756,괴강로 159,127.809416880079,36.8091217718573
1757,명태재로 133,127.838137331806,36.7806049151472
1758,서평3길 74,127.307111065227,36.5985633568272
1759,돈지3길 8-4,126.281282493971,34.4394946724442
1760,닭실길 84-3,126.68481553519,34.9018731983811
1761,오산로 356-1,126.594019635153,34.9788949229688
1762,삽재팔동길 150,127.467976646493,35.1262111832324
1763,이포길 27,126.573138549855,34.1759108096832
1764,송촌길 69,126.827679283297,34.5628436231017
1765,벽라2길 42,126.966468611296,35.050387021623
1766,시장길 28-20,127.061784452542,34.6696867948741
1767,비촌3길 51,127.427006300807,35.1737006355139
1768,봉계2길 49-1,127.668023626624,34.789516592507
1769,금산로 463-6,126.700281170452,35.0984070891813
1770,청소길 43,127.506162891193,34.9962021955824
1771,천변1길 28-5,126.600188062094,34.5703919555099
1772,하인제길 29-44,127.491320982345,34.9454453236533
1773,자산3길 30,128.12277682933,36.1210920295072
1774,광무북1길 8-6,127.726701126956,34.7531709718811
1775,외문길 52,127.05622539731,35.2506284625651
1776,보길로 175-1,126.554307140897,34.1739977545248
1777,시장길 17-10,126.494055098501,34.847293369255
1778,화동로 148,127.594865210882,34.6854974032483
1779,와다리길 13-12,127.458090262347,34.4812770931419
1780,도원길 57-6,126.341885995599,34.9231284154906
1781,십일시길 31,126.191657769091,34.4097270725396
1782,사동로 69-1,127.686881016063,34.9455561818732
1783,우와길 54,127.412316603138,35.2790259585129
1784,터진목로21번길 1,126.371955595773,34.804938323842
1786,덕포길 2,127.797405776799,34.4215816831101
1787,계월길 130-13,127.40583912487,35.0642047680096
1788,양하길 21-27,126.879761478652,34.4779347710112
1790,외입길 232-22,126.410541441969,34.5526150583092
1791,이수1길 17,127.502649228685,34.9477739287473
1792,송림로41번길 5-3,126.402893583595,34.8078145289153
1793,과동길 74,127.401940907636,34.8497637003409
1794,솔룡길 71-88,126.88117244301,35.3746506318579
1795,조금나루길 4,126.363822481279,34.9982027377155
1796,동암로 249,126.457811906837,35.1457831757083
1797,천년로11길 6,126.500869346377,35.2731311964287
1798,삼치길 115-67,126.858157067639,34.8549719755618
1799,월죽로1길 12,126.407151980115,35.2565681530106
1800,호계북길 4-9,126.927421592521,34.7328986190089
1801,송강2길 52-3,127.311004979136,34.7588642297181
1802,종화2길 6,127.746703609943,34.7400499870007
1803,죽청2길 51,126.980172450373,34.5822201763557
1804,상용길 78-14,126.164753734876,34.633990646517
1805,오정길 30-10,126.994061420165,35.3471131006246
1806,염곡길 16,127.216711066451,35.1505274534318
1807,달마로 65-4,126.529767638731,34.3731896609126
1808,상인제1길 49-3,127.48243482658,34.9441223948156
1809,축령로 580-2,126.756805457678,35.3495605610036
1810,서당골길 25,128.884403611257,36.9572932770537
1811,시동길 37,129.271334237345,35.7611319838995
1812,산정로65번길 25-1,126.390714512697,34.7959060791855
1813,대대로 928-1,126.88822391745,34.4987558319404
1814,추당길 48-5,126.546662722512,34.6323224128815
1815,내동길 12-2,128.857340744561,35.2444555229624
1816,대곡길 22-6,126.828253674765,34.335512080919
1817,보리마당로42번길 14-5,126.378538349903,34.7827232265896
1818,상촌길 33,127.590514512422,34.7223775182008
1819,신재로 604-36,127.619623576833,35.0154488245834
1820,신당길 9-12,126.977149515455,34.5540342929704
1821,쌍정자길 291,127.408625796541,34.6700487727169
1822,매산등길 77-32,127.475752474026,34.9630895780091
1823,광석길 51-1,126.405627074323,34.912305561558
1824,해창길 67,126.986625968789,34.6319433104464
1825,남포산정길 17-10,126.996568949338,34.6068870876197
1826,원곡길 44-25,126.747057146101,35.0396393783529
1827,지석로 482,126.678577728593,34.5979906211348
1828,구계등길 15-5,126.711834533685,34.3005392187055
1829,신안로 94,128.071067831506,35.1865990597564
1830,동명로 116,126.396025527007,34.7977009966919
1832,대경도3길 14-16,127.723591962072,34.7168060842318
1833,관광레저로 2645,126.428525716408,34.7444030157867
1834,문림로 51,126.910312422479,34.6825270468373
1835,대기1길 167,126.717886585869,34.9808876391733
1836,저전길 1,126.434114754118,35.1450477451539
1837,중부로 817,126.126818042148,34.7516773647814
1838,황량로1길 136,126.571565923413,35.224652748479
1839,예송2길 10-1,126.561798895146,34.1387876309124
1840,양하길 23-7,126.878970664303,34.4781111155997
1841,와야길 53-2,127.3656539345,34.7569763171228
1842,칠충로 30,126.975274166663,35.0537464749354
1843,목삼길 6,126.368835660646,34.6151774169407
1844,신기남3길 32-8,127.669786686225,34.7612028835364
1845,함무길 163,126.504433886284,35.0374186185858
1846,월산길 22-1,126.651356978464,34.7775620628472
1847,읍학동길 1,127.656999558305,34.7676722634036
1848,죽교천로 40,126.377434840399,34.8013442727878
1849,봉덕길 31-6,127.436058398361,35.2418148411181
1850,오천2길 43,127.754530013635,34.7949619357829
1851,장흥대로 2462-1,126.914876470405,34.6148326107601
1852,원오수길 52-22,127.371358662833,34.7892949536196
1853,부동로 35,128.699518210298,35.8903304326282
1854,남열둑덕골길 51,127.478635645855,34.5826246163161
1855,압해로 868-1,126.31426985383,34.8651501050236
1856,죽산로19번길 8-2,126.376286763132,34.808313830883
1857,북창길 24-17,126.800844413026,35.3891332907944
1858,산정로47번길 7,126.392061677533,34.7926920134499
1859,금덕길 11-1,126.603045935262,35.1823408969491
1860,만세로48번길 3-1,126.383584990123,34.7969563044311
1861,남산북2길 10-3,127.728630410216,34.7372221001098
1862,부선장길 2,126.685657367367,34.8812418822555
1863,상공길 55-5,126.402266924326,34.6765259816613
1864,금탑로 539-11,127.310564037612,34.5503751540145
1865,새동네길 8,128.075925911794,36.1264653367939
1866,점동길 28,127.626610675128,34.9425932420338
1867,학연로 287,127.706804946093,35.036603594901
1868,안좌한운길 46,126.083149655224,34.7595825358761
1869,월악선무정길 19-2,127.375141553768,34.7129379325097
1870,오림길 153,126.763287266726,34.9344090604152
1871,녹동남촌3길 6,127.140003140979,34.5283922533896
1872,화서로 192,127.568196431827,34.6542554906632
1873,군동평리길 28,126.81362817939,34.6427199480804
1874,와룡로1길 24-4,126.501857282965,35.2890039948735
1875,두장길 61-13,126.993346151503,35.3567941469218
1876,원호덕길 11-3,127.391216845307,34.6878872433214
1877,선동길 128-9,126.795519428007,34.940115218087
1878,충의로 112,126.989959411106,35.0555016417529
1879,산이로 969-34,126.46800883852,34.6330537842325
1880,백련샛길 5-1,127.459375422831,35.2114138314551
1881,모산길 83-7,128.194231979677,36.1176258332839
1882,사우길 71,127.443665262889,35.2294029909243
1883,구수길 46,129.113700930196,36.5530333992027
1884,덕양로 302-1,127.63286887377,34.785248657139
1885,용지길 1,127.104866250746,34.8059588631623
1886,주암길 9-1,126.993414083512,34.9986856119675
1887,관사도관작길 36,125.974831079069,34.316268713458
1888,행정길 11,127.305591038449,34.8786115703518
1889,사도진해안길 105-2,127.416497486494,34.5838424135267
1890,광무1길 31-7,127.727060830338,34.7460724002377
1891,농상길 2,126.798875172381,34.3933989381065
1892,화덕길 30,127.407175554443,34.6957369930021
1893,곡강1길 17-5,127.446132593251,34.6428919142134
1894,유동로 51,126.903895708754,35.1559756401579
1895,부곡길 234-31,126.394427371234,34.5508037617131
1896,백운선로 227,126.712456704271,34.8337869674527
1897,교촌길 60-9,127.283600354518,35.2829705330813
1898,김이수길 27-4,125.464255887028,34.7313998386045
1899,우항길 116-12,126.437360088009,34.5869665292097
1900,다산초당길 25-14,126.746922896542,34.5754993732489
1901,신호정길 79-18,126.483073637991,34.7555526436637
1902,문수북5길 27-13,127.71235665775,34.757104236003
1903,완동길 20-4,126.980406761836,35.3251812802514
1904,남대덕로 289,127.054857934962,35.1831328004262
1906,구교1길 24-13,126.59896683006,34.5788830050111
1907,법성길 59,126.449922879606,35.3628048010151
1908,대곡한실길 54,126.65305718296,35.2320526043816
1909,내현화길 14-34,126.43738807486,35.0434250257889
1910,구룡동길 111,126.888204953061,35.562304194526
1911,대춘1길 19-33,127.373609638537,34.6565906970738
1912,동백로 307,126.796459882169,34.5877985789754
1913,상암1길 12-2,127.729933312947,34.8241651092141
1914,상동안길 17,126.873535237727,35.5654274362232
1915,마량1길 19,126.818469960251,34.4541489188126
1916,길호길 97-5,127.695429079501,34.9309812473004
1917,북문7길 2-13,127.487380495996,34.9636242768665
1918,지장몰길 39,126.899983072126,34.9262888771413
1919,임자로 87-41,126.111188053889,35.0839887984081
1920,신촌로14번길 3,126.387737356224,34.8067301316143
1921,원산안길 27-9,126.121748594454,34.7846001771783
1922,명산길 10,126.618159609513,34.8505325041302
1923,관해로 38-10,126.403851525749,34.8203587884449
1924,영장수길 70,126.683546915408,34.4812372134548
1925,오류촌길 5,126.990295152418,34.8976948651826
1926,조비길 103,127.471013011608,34.976086344414
1927,안풍길 142,126.672735897101,34.8619622107204
1928,원금곡길 8-7,126.609214784315,34.9397386761195
1929,산정언덕로11번길 6-2,126.388719898211,34.8032161140624
1930,와우정길 13,126.598056479506,34.8815640236242
1931,교촌길 8-9,126.952376341884,34.9914910576771
1932,양동중앙길 28,126.379564669728,34.7973499245493
1933,함장로 1869-48,126.56174024079,35.1017512027556
1934,약산로 457-25,126.906673537253,34.3931358923875
1935,척령길 11-2,127.314360172807,34.8393174055185
1936,중마로 560,127.700967288398,34.934553973122
1937,월송길 11-6,127.053144386794,34.3414804293498
1938,성재길 39,126.695627021639,34.9454507403235
1939,참샘약수길 1,127.478409389678,34.9527830722666
1940,궁각안길 39,127.249612901566,35.0869715925069
1941,지본금평길 256,127.509788036181,34.9976528645251
1942,대치1길 66-3,127.700453639627,34.7436626500556
1943,현충로 57-64,127.078073006017,34.7677701538568
1944,신기1길 20-2,127.288379081878,35.311188603032
1945,해양대학로 183-23,126.367427033678,34.7950486617568
